vid,gz_state,gz_district,gz_taluka,gz_village,gz_village_raw,gz_sno,esa_category,bifurcated,notified_forest,cen_village,cen_subdistrict,cen_district,censuscode,lgd_villagecode,score,scope,area_km2
607881,KARNATAKA,Shimoga,Hosanagara,Masagallu,Masagallu,486,whole_village,False,False,Masagalli,Hosanagara,Shivamogga,607881,607881,100.0,dist+tal,8.781
607958,KARNATAKA,Shimoga,Hosanagara,Masakani,Masakani,487,whole_village,False,False,Masakani,Hosanagara,Shivamogga,607958,607958,100.0,dist+tal,9.763
607947,KARNATAKA,Shimoga,Hosanagara,Masaroor,Masaroor,488,whole_village,False,False,Masarur,Hosanagara,Shivamogga,607947,607947,100.0,dist+tal,10.608
608475,KARNATAKA,Shimoga,Hosanagara,Mathur,Mathur,489,whole_village,False,False,Mathuru,Shivamogga,Shivamogga,608475,608475,100.0,dist,6.441
608019,KARNATAKA,Shimoga,Hosanagara,Mattikai,Mattikai,490,whole_village,False,False,Mathikai,Hosanagara,Shivamogga,608019,608019,90.9,dist+tal,16.446
607891,KARNATAKA,Shimoga,Hosanagara,Melina Sampalli,Melina Sampalli,491,whole_village,False,False,Melina Sampalli,Hosanagara,Shivamogga,607891,607891,100.0,dist+tal,7.596
607921,KARNATAKA,Shimoga,Hosanagara,Menase,Menase,492,whole_village,False,False,Menase,Hosanagara,Shivamogga,607921,607921,100.0,dist+tal,0.923
608032,KARNATAKA,Shimoga,Hosanagara,Mudugoppa (Nagara),Mudugoppa (Nagara),493,whole_village,False,False,Mudugoppa Nagara,Hosanagara,Shivamogga,608032,608032,100.0,dist+tal,11.426
608008,KARNATAKA,Shimoga,Hosanagara,Mugadthi,Mugadthi,494,whole_village,False,False,Mugadthi,Hosanagara,Shivamogga,608008,608008,100.0,dist+tal,6.564
607868,KARNATAKA,Shimoga,Hosanagara,Mulagadde,Mulagadde,495,whole_village,False,False,Mulagadde,Hosanagara,Shivamogga,607868,607868,100.0,dist+tal,6.495
607850,KARNATAKA,Shimoga,Hosanagara,Nagodi,Nagodi,496,whole_village,False,False,Nagodi,Hosanagara,Shivamogga,607850,607850,100.0,dist+tal,26.234
607909,KARNATAKA,Shimoga,Hosanagara,Nandri,Nandri,497,whole_village,False,False,Nandri,Hosanagara,Shivamogga,607909,607909,100.0,dist+tal,2.208
607865,KARNATAKA,Shimoga,Hosanagara,Neelakantanathota,Neelakantanathota,498,whole_village,False,False,Neelakantanathota,Hosanagara,Shivamogga,607865,607865,100.0,dist+tal,1.514
607887,KARNATAKA,Shimoga,Hosanagara,Nelagalale,Nelagalale,499,whole_village,False,False,Nelagalale,Hosanagara,Shivamogga,607887,607887,100.0,dist+tal,3.593
607972,KARNATAKA,Shimoga,Hosanagara,Nellunde,Nellunde,500,whole_village,False,False,Nellunde,Hosanagara,Shivamogga,607972,607972,100.0,dist+tal,2.194
607938,KARNATAKA,Shimoga,Hosanagara,Nerala Mane,Nerala Mane,501,whole_village,False,False,Nerala Mane,Hosanagara,Shivamogga,607938,607938,100.0,dist+tal,4.591
608042,KARNATAKA,Shimoga,Hosanagara,Nidagodu,Nidagodu,502,whole_village,False,False,Nidagodu,Hosanagara,Shivamogga,608042,608042,100.0,dist+tal,26.392
607893,KARNATAKA,Shimoga,Hosanagara,Punaje,Punaje,503,whole_village,False,False,Punaje,Hosanagara,Shivamogga,607893,607893,100.0,dist+tal,14.795
608039,KARNATAKA,Shimoga,Hosanagara,Ryave,Ryave,504,whole_village,False,False,Ryave,Hosanagara,Shivamogga,608039,608039,100.0,dist+tal,15.194
607986,KARNATAKA,Shimoga,Hosanagara,Savanthur,Savanthur,505,whole_village,False,False,Savanthur,Hosanagara,Shivamogga,607986,607986,100.0,dist+tal,6.782
607985,KARNATAKA,Shimoga,Hosanagara,Shakavalli,Shakavalli,506,whole_village,False,False,Shakavalli,Hosanagara,Shivamogga,607985,607985,100.0,dist+tal,1.602
607892,KARNATAKA,Shimoga,Hosanagara,Sidiyapura,Sidiyapura,507,whole_village,False,False,Sidiyapura,Hosanagara,Shivamogga,607892,607892,100.0,dist+tal,1.559
608043,KARNATAKA,Shimoga,Hosanagara,Sulugodu,Sulugodu,508,whole_village,False,False,Sulagodu,Hosanagara,Shivamogga,608043,608043,87.5,dist+tal,16.094
608011,KARNATAKA,Shimoga,Hosanagara,Talale,Talale,509,whole_village,False,False,Talale,Hosanagara,Shivamogga,608011,608011,100.0,dist+tal,8.185
608001,KARNATAKA,Shimoga,Hosanagara,Tarige,Tarige,510,whole_village,False,False,Kotethariga,Hosanagara,Shivamogga,608001,608001,100.0,dist+tal,5.74
607953,KARNATAKA,Shimoga,Hosanagara,Thammadikoppa,Thammadikoppa,511,whole_village,False,False,Thammadikoppa,Hosanagara,Shivamogga,607953,607953,100.0,dist+tal,7.026
607974,KARNATAKA,Shimoga,Hosanagara,Thogare,Thogare,512,whole_village,False,False,Thogare,Hosanagara,Shivamogga,607974,607974,100.0,dist+tal,11.919
607889,KARNATAKA,Shimoga,Hosanagara,Thotada Koppa,Thotada Koppa,513,whole_village,False,False,Thotada Koppa,Hosanagara,Shivamogga,607889,607889,100.0,dist+tal,6.085
607973,KARNATAKA,Shimoga,Hosanagara,Trhinive,Trhinive,514,whole_village,False,False,Thrinive,Hosanagara,Shivamogga,607973,607973,87.5,dist+tal,8.271
608049,KARNATAKA,Shimoga,Hosanagara,Ulthiga,Ulthiga,515,whole_village,False,False,Ulthiga,Hosanagara,Shivamogga,608049,608049,100.0,dist+tal,16.562
608013,KARNATAKA,Shimoga,Hosanagara,Vadahosahalli,Vadahosahalli,516,whole_village,False,False,Vadahosalli,Hosanagara,Shivamogga,608013,608013,91.7,dist+tal,6.203
607863,KARNATAKA,Shimoga,Hosanagara,Veerabhadrapura,Veerabhadrapura,517,whole_village,False,False,Veerabhadrapura,Hosanagara,Shivamogga,607863,607863,100.0,dist+tal,2.238
608045,KARNATAKA,Shimoga,Hosanagara,Yadur,Yadur,518,whole_village,False,False,Yadur,Hosanagara,Shivamogga,608045,608045,100.0,dist+tal,14.432
607984,KARNATAKA,Shimoga,Hosanagara,Yalagallu,Yalagallu,519,whole_village,False,False,Yalagallu,Hosanagara,Shivamogga,607984,607984,100.0,dist+tal,5.756
607359,KARNATAKA,Shimoga,Sagar,Adgalale,Adgalale,520,whole_village,False,False,Adagalale,Sagar,Shivamogga,607359,607359,94.1,dist+tal,8.982
607310,KARNATAKA,Shimoga,Sagar,Amaragodlu,Amaragodlu,521,whole_village,False,False,Ambaragodlu,Sagar,Shivamogga,607310,607310,95.2,dist+tal,4.11
607356,KARNATAKA,Shimoga,Sagar,Araballi,Araballi,522,whole_village,False,False,Araballi,Sagar,Shivamogga,607356,607356,100.0,dist+tal,3.324
607149,KARNATAKA,Shimoga,Sagar,Aralagodu,Aralagodu,523,whole_village,False,False,Aralagodu,Sagar,Shivamogga,607149,607149,100.0,dist+tal,4.024
607142,KARNATAKA,Shimoga,Sagar,Arvadi,Arvadi,524,whole_village,False,False,Aravade,Sagar,Shivamogga,607142,607142,90.9,dist+tal,2.297
607348,KARNATAKA,Shimoga,Sagar,Babbige,Babbige,525,whole_village,False,False,Bobbige,Sagar,Shivamogga,607348,607348,85.7,dist+tal,23.019
607202,KARNATAKA,Shimoga,Sagar,Balagodu,Balagodu,526,whole_village,False,False,Balagodu,Sagar,Shivamogga,607202,607202,100.0,dist+tal,1.452
607154,KARNATAKA,Shimoga,Sagar,Balegere,Balegere,527,whole_village,False,False,Baligere,Sagar,Shivamogga,607154,607154,87.5,dist+tal,4.847
607134,KARNATAKA,Shimoga,Sagar,Balge,Balge,528,whole_village,False,False,Balige,Sagar,Shivamogga,607134,607134,90.9,dist+tal,19.022
607258,KARNATAKA,Shimoga,Sagar,Ballibylu,Ballibylu,529,whole_village,False,False,Ballibylu,Sagar,Shivamogga,607258,607258,100.0,dist+tal,5.578
607212,KARNATAKA,Shimoga,Sagar,Banadakoppa,Banadakoppa,530,whole_village,False,False,Banadakoppa,Sagar,Shivamogga,607212,607212,100.0,dist+tal,2.163
607136,KARNATAKA,Shimoga,Sagar,Bankuli,Bankuli,531,whole_village,False,False,Bhanukuli,Sagar,Shivamogga,607136,607136,87.5,dist+tal,17.178
607151,KARNATAKA,Shimoga,Sagar,Bannumane,Bannumane,532,whole_village,False,False,Banumane,Sagar,Shivamogga,607151,607151,100.0,dist+tal,5.966
607367,KARNATAKA,Shimoga,Sagar,Baruve,Baruve,533,whole_village,False,False,Baruve,Sagar,Shivamogga,607367,607367,100.0,dist+tal,2.266
607268,KARNATAKA,Shimoga,Sagar,Belandur,Belandur,534,whole_village,False,False,Belandur,Sagar,Shivamogga,607268,607268,100.0,dist+tal,15.963
607160,KARNATAKA,Shimoga,Sagar,Bellanni,Bellanni,535,whole_village,False,False,Bellanne,Sagar,Shivamogga,607160,607160,100.0,dist+tal,5.53
607317,KARNATAKA,Shimoga,Sagar,Besur,Besur,536,whole_village,False,False,Besur,Sagar,Shivamogga,607317,607317,100.0,dist+tal,13.24
607286,KARNATAKA,Shimoga,Sagar,Bhyrapura,Bhyrapura,537,whole_village,False,False,Bhyrapura,Sagar,Shivamogga,607286,607286,100.0,dist+tal,18.695
607144,KARNATAKA,Shimoga,Sagar,Bidaruru,Bidaruru,538,whole_village,False,False,Bidarur,Sagar,Shivamogga,607144,607144,100.0,dist+tal,3.971
607221,KARNATAKA,Shimoga,Sagar,Bilisiri,Bilisiri,539,whole_village,False,False,Bilisiri,Sagar,Shivamogga,607221,607221,100.0,dist+tal,11.492
607215,KARNATAKA,Shimoga,Sagar,Brahman Chitrati,Brahman Chitrati,540,whole_village,False,False,Brahmanachitratte,Sagar,Shivamogga,607215,607215,96.6,dist+tal,1.554
607140,KARNATAKA,Shimoga,Sagar,Brahmana Ilakalale,Brahmana Ilakalale,541,whole_village,False,False,Brahmana Ilakalale,Sagar,Shivamogga,607140,607140,100.0,dist+tal,12.241
607262,KARNATAKA,Shimoga,Sagar,Byadarakoppa,Byadarakoppa,542,whole_village,False,False,Byadarakoppa,Sagar,Shivamogga,607262,607262,100.0,dist+tal,3.399
607346,KARNATAKA,Shimoga,Sagar,Chadrvalli,Chadrvalli,543,whole_village,False,False,Chadaravalli,Sagar,Shivamogga,607346,607346,90.9,dist+tal,6.759
607240,KARNATAKA,Shimoga,Sagar,Channiganathota,Channiganathota,544,whole_village,False,False,Channiganathota,Sagar,Shivamogga,607240,607240,100.0,dist+tal,1.787
607272,KARNATAKA,Shimoga,Sagar,Chanshettikoppa,Chanshettikoppa,545,whole_village,False,False,Channashettikoppa,Sagar,Shivamogga,607272,607272,95.7,dist+tal,13.916
607343,KARNATAKA,Shimoga,Sagar,Chengond,Chengond,546,whole_village,False,False,Channagonda,Sagar,Shivamogga,607343,607343,82.4,dist+tal,62.982
607263,KARNATAKA,Shimoga,Sagar,Chik-Bilgunji,Chik-Bilgunji,547,whole_village,False,False,Chikkabilagunji,Sagar,Shivamogga,607263,607263,91.7,dist+tal,3.724
607314,KARNATAKA,Shimoga,Sagar,Chikka Mattur,Chikka Mattur,548,whole_village,False,False,Chikkamattur,Sagar,Shivamogga,607314,607314,100.0,dist+tal,16.349
607261,KARNATAKA,Shimoga,Sagar,Chippali,Chippali,549,whole_village,False,False,Chipli,Sagar,Shivamogga,607261,607261,90.9,dist+tal,1.579
607288,KARNATAKA,Shimoga,Sagar,Danandur,Danandur,550,whole_village,False,False,Danandur,Sagar,Shivamogga,607288,607288,100.0,dist+tal,2.63
607277,KARNATAKA,Shimoga,Sagar,Gantinakoppa,Gantinakoppa,551,whole_village,False,False,Gantinakoppa,Sagar,Shivamogga,607277,607277,100.0,dist+tal,4.872
607247,KARNATAKA,Shimoga,Sagar,Gijaga,Gijaga,552,whole_village,False,False,Gijaga,Sagar,Shivamogga,607247,607247,100.0,dist+tal,3.946
607298,KARNATAKA,Shimoga,Sagar,Gilalegundi,Gilalegundi,553,whole_village,False,False,Gilalagundi,Sagar,Shivamogga,607298,607298,90.9,dist+tal,7.772
607283,KARNATAKA,Shimoga,Sagar,Gowthampura,Gowthampura,554,whole_village,False,False,Gowthampura,Sagar,Shivamogga,607283,607283,100.0,dist+tal,15.196
607135,KARNATAKA,Shimoga,Sagar,Gudihithalu,Gudihithalu,555,whole_village,False,False,Gudihithalu,Sagar,Shivamogga,607135,607135,100.0,dist+tal,11.698
607226,KARNATAKA,Shimoga,Sagar,Guthanahalli,Guthanahalli,556,whole_village,False,False,Guthanahalli,Sagar,Shivamogga,607226,607226,100.0,dist+tal,7.57
607222,KARNATAKA,Shimoga,Sagar,Halavagodu,Halavagodu,557,whole_village,False,False,Halavagodu,Sagar,Shivamogga,607222,607222,100.0,dist+tal,6.1
607211,KARNATAKA,Shimoga,Sagar,Harogoppa,Harogoppa,558,whole_village,False,False,Harogoppa,Sagar,Shivamogga,607211,607211,100.0,dist+tal,0.532
607246,KARNATAKA,Shimoga,Sagar,Hebbarige,Hebbarige,559,whole_village,False,False,Hebbarige,Sagar,Shivamogga,607246,607246,100.0,dist+tal,4.719
607308,KARNATAKA,Shimoga,Sagar,Hebbasi,Hebbasi,560,whole_village,False,False,Hebbase,Sagar,Shivamogga,607308,607308,100.0,dist+tal,7.153
607245,KARNATAKA,Shimoga,Sagar,Heggattu,Heggattu,561,whole_village,False,False,Heggattu,Sagar,Shivamogga,607245,607245,100.0,dist+tal,2.161
607235,KARNATAKA,Shimoga,Sagar,Hengere,Hengere,562,whole_village,False,False,Henagere,Sagar,Shivamogga,607235,607235,93.3,dist+tal,3.63
607264,KARNATAKA,Shimoga,Sagar,Hire Bilagunji,Hire Bilagunji,563,whole_village,False,False,Hirebilagunji,Sagar,Shivamogga,607264,607264,100.0,dist+tal,5.194
607287,KARNATAKA,Shimoga,Sagar,Hire Haraka,Hire Haraka,564,whole_village,False,False,Hireharaka,Sagar,Shivamogga,607287,607287,100.0,dist+tal,19.227
607157,KARNATAKA,Shimoga,Sagar,Hiremane,Hiremane,565,whole_village,False,False,Hiremane,Sagar,Shivamogga,607157,607157,100.0,dist+tal,9.137
607252,KARNATAKA,Shimoga,Sagar,Honnagodu,Honnagodu,566,whole_village,False,False,Hongodu,Sagar,Shivamogga,607252,607252,92.3,dist+tal,0.458
607152,KARNATAKA,Shimoga,Sagar,Honnemaradu,Honnemaradu,567,whole_village,False,False,Honnemaradu,Sagar,Shivamogga,607152,607152,100.0,dist+tal,6.054
607259,KARNATAKA,Shimoga,Sagar,Hosagunda,Hosagunda,568,whole_village,False,False,Hosagunda,Sagar,Shivamogga,607259,607259,100.0,dist+tal,4.881
607214,KARNATAKA,Shimoga,Sagar,Hotlusara,Hotlusara,569,whole_village,False,False,Hotalasara,Sagar,Shivamogga,607214,607214,84.2,dist+tal,2.163
607311,KARNATAKA,Shimoga,Sagar,Hulikod,Hulikod,570,whole_village,False,False,Hulakodu,Sagar,Shivamogga,607311,607311,85.7,dist+tal,3.768
607341,KARNATAKA,Shimoga,Sagar,Induvalli,Induvalli,571,whole_village,False,False,Induvalli,Sagar,Shivamogga,607341,607341,100.0,dist+tal,5.645
607223,KARNATAKA,Shimoga,Sagar,Jambani,Jambani,572,whole_village,False,False,Jambani,Sagar,Shivamogga,607223,607223,100.0,dist+tal,8.753
607197,KARNATAKA,Shimoga,Sagar,Jamloikoppa,Jamloikoppa,573,whole_village,False,False,Kambalikoppa,Sagar,Shivamogga,607197,607197,78.3,dist+tal,0.292
607344,KARNATAKA,Shimoga,Sagar,Kallur,Kallur,574,whole_village,False,False,Kaluru,Sagar,Shivamogga,607344,607344,100.0,dist+tal,11.536
607137,KARNATAKA,Shimoga,Sagar,Kanapgaru,Kanapgaru,575,whole_village,False,False,Kanapagaru,Sagar,Shivamogga,607137,607137,94.7,dist+tal,26.436
607319,KARNATAKA,Shimoga,Sagar,Kanike,Kanike,576,whole_village,False,False,Kanike,Sagar,Shivamogga,607319,607319,100.0,dist+tal,2.297
607290,KARNATAKA,Shimoga,Sagar,Kannur Inam,Kannur Inam,577,whole_village,False,False,Kannur Inam,Sagar,Shivamogga,607290,607290,100.0,dist+tal,2.938
607251,KARNATAKA,Shimoga,Sagar,Kanumane,Kanumane,578,whole_village,False,False,Kanumane,Sagar,Shivamogga,607251,607251,100.0,dist+tal,1.04
607131,KARNATAKA,Shimoga,Sagar,Kanuru,Kanuru,579,whole_village,False,False,Kanuru,Sagar,Shivamogga,607131,607131,100.0,dist+tal,13.659
607146,KARNATAKA,Shimoga,Sagar,Kanuthota,Kanuthota,580,whole_village,False,False,Kanuthota,Sagar,Shivamogga,607146,607146,100.0,dist+tal,0.891
607340,KARNATAKA,Shimoga,Sagar,Kaptemane,Kaptemane,581,whole_village,False,False,Kaptemane,Sagar,Shivamogga,607340,607340,100.0,dist+tal,1.604
607349,KARNATAKA,Shimoga,Sagar,Karni,Karni,582,whole_village,False,False,Karani,Sagar,Shivamogga,607349,607349,90.9,dist+tal,38.283
607254,KARNATAKA,Shimoga,Sagar,Kaspadi,Kaspadi,583,whole_village,False,False,Kaspadi,Sagar,Shivamogga,607254,607254,100.0,dist+tal,4.203
607342,KARNATAKA,Shimoga,Sagar,Kattinkaru,Kattinkaru,584,whole_village,False,False,Kattinakaru,Sagar,Shivamogga,607342,607342,95.2,dist+tal,53.017
607299,KARNATAKA,Shimoga,Sagar,Kerehittalu,Kerehittalu,585,whole_village,False,False,Kerehithalu,Sagar,Shivamogga,607299,607299,94.7,dist+tal,4.313
607207,KARNATAKA,Shimoga,Sagar,Kerodi,Kerodi,586,whole_village,False,False,Kerodi,Sagar,Shivamogga,607207,607207,100.0,dist+tal,1.964
607303,KARNATAKA,Shimoga,Sagar,Keshvinamane,Keshvinamane,587,whole_village,False,False,Kesavinamane,Sagar,Shivamogga,607303,607303,95.2,dist+tal,0.236
607350,KARNATAKA,Shimoga,Sagar,Kodanavalli,Kodanavalli,588,whole_village,False,False,Kodanavalli,Sagar,Shivamogga,607350,607350,100.0,dist+tal,23.287
607318,KARNATAKA,Shimoga,Sagar,Kolur,Kolur,589,whole_village,False,False,Kolur,Sagar,Shivamogga,607318,607318,100.0,dist+tal,15.807
607333,KARNATAKA,Shimoga,Sagar,Koppalagadde,Koppalagadde,590,whole_village,False,False,Koppalagadde,Sagar,Shivamogga,607333,607333,100.0,dist+tal,0.512
607150,KARNATAKA,Shimoga,Sagar,Kopparige,Kopparige,591,whole_village,False,False,Kopparige,Sagar,Shivamogga,607150,607150,100.0,dist+tal,3.4
607227,KARNATAKA,Shimoga,Sagar,Korlikoppa,Korlikoppa,592,whole_village,False,False,Korlikoppa,Sagar,Shivamogga,607227,607227,100.0,dist+tal,22.55
607351,KARNATAKA,Shimoga,Sagar,Kudaruru,Kudaruru,593,whole_village,False,False,Kudaruru,Sagar,Shivamogga,607351,607351,100.0,dist+tal,36.18
607269,KARNATAKA,Shimoga,Sagar,Kudigere,Kudigere,594,whole_village,False,False,Kudigere,Sagar,Shivamogga,607269,607269,100.0,dist+tal,9.412
607323,KARNATAKA,Shimoga,Sagar,Kuruva Ri,Kuruva Ri,595,whole_village,False,False,Kuruva Ri,Sagar,Shivamogga,607323,607323,100.0,dist+tal,0.573
607229,KARNATAKA,Shimoga,Sagar,Lavigere,Lavigere,596,whole_village,False,False,Laviggere,Sagar,Shivamogga,607229,607229,100.0,dist+tal,8.594
609979,KARNATAKA,Shimoga,Sagar,Lokkavalli,Lokkavalli,597,whole_village,False,False,Lokavalli,Mudigere,Chikkamagaluru,609979,609979,100.0,state,1.171
607204,KARNATAKA,Shimoga,Sagar,Madasuru,Madasuru,598,whole_village,False,False,Madasuru,Sagar,Shivamogga,607204,607204,100.0,dist+tal,7.384
607250,KARNATAKA,Shimoga,Sagar,Malali,Malali,599,whole_village,False,False,Malali,Sagar,Shivamogga,607250,607250,100.0,dist+tal,4.739
607230,KARNATAKA,Shimoga,Sagar,Malla,Malla,600,whole_village,False,False,Malla,Sagar,Shivamogga,607230,607230,100.0,dist+tal,6.547
607358,KARNATAKA,Shimoga,Sagar,Maluru,Maluru,601,whole_village,False,False,Maluru,Sagar,Shivamogga,607358,607358,100.0,dist+tal,26.462
607143,KARNATAKA,Shimoga,Sagar,Mandavalli,Mandavalli,602,whole_village,False,False,Mandavalli,Sagar,Shivamogga,607143,607143,100.0,dist+tal,8.363
607360,KARNATAKA,Shimoga,Sagar,Marati,Marati,603,whole_village,False,False,Marati,Sagar,Shivamogga,607360,607360,100.0,dist+tal,18.611
607316,KARNATAKA,Shimoga,Sagar,Mattikoppa,Mattikoppa,604,whole_village,False,False,Mattikoppa,Sagar,Shivamogga,607316,607316,100.0,dist+tal,7.761
607238,KARNATAKA,Shimoga,Sagar,Mavinasara,Mavinasara,605,whole_village,False,False,Mavinasara,Sagar,Shivamogga,607238,607238,100.0,dist+tal,7.389
607280,KARNATAKA,Shimoga,Sagar,Mumbal,Mumbal,606,whole_village,False,False,Mumbalu,Sagar,Shivamogga,607280,607280,100.0,dist+tal,9.267
607243,KARNATAKA,Shimoga,Sagar,Mundigesara,Mundigesara,607,whole_village,False,False,Mundigesara,Sagar,Shivamogga,607243,607243,100.0,dist+tal,3.001
607138,KARNATAKA,Shimoga,Sagar,N Talakalale,N Talakalale,608,whole_village,False,False,Talakalale,Sagar,Shivamogga,607138,607138,95.2,dist+tal,22.397
607313,KARNATAKA,Shimoga,Sagar,Nadavadahalli,Nadavadahalli,609,whole_village,False,False,Nadavaddalli,Sagar,Shivamogga,607313,607313,90.0,dist+tal,5.308
607285,KARNATAKA,Shimoga,Sagar,Nadavalli,Nadavalli,610,whole_village,False,False,Nadavalli,Sagar,Shivamogga,607285,607285,100.0,dist+tal,10.685
607132,KARNATAKA,Shimoga,Sagar,Nagavalli,Nagavalli,611,whole_village,False,False,Nagavalli,Sagar,Shivamogga,607132,607132,100.0,dist+tal,19.959
607253,KARNATAKA,Shimoga,Sagar,Nanditale,Nanditale,612,whole_village,False,False,Nanditale,Sagar,Shivamogga,607253,607253,100.0,dist+tal,3.396
607220,KARNATAKA,Shimoga,Sagar,Naragodu,Naragodu,613,whole_village,False,False,Naragodu,Sagar,Shivamogga,607220,607220,100.0,dist+tal,3.882
607281,KARNATAKA,Shimoga,Sagar,Narasipur,Narasipur,614,whole_village,False,False,Narasipura,Sagar,Shivamogga,607281,607281,100.0,dist+tal,4.723
607255,KARNATAKA,Shimoga,Sagar,Nedaravalli,Nedaravalli,615,whole_village,False,False,Nedaravalli,Sagar,Shivamogga,607255,607255,100.0,dist+tal,5.244
607231,KARNATAKA,Shimoga,Sagar,Nichadi,Nichadi,616,whole_village,False,False,Neechadi,Sagar,Shivamogga,607231,607231,100.0,dist+tal,5.141
607155,KARNATAKA,Shimoga,Sagar,Nitle- Baletota,Nitle- Baletota,617,whole_village,False,False,Nitlihalethota,Sagar,Shivamogga,607155,607155,81.5,dist+tal,6.252
607213,KARNATAKA,Shimoga,Sagar,Puradasara,Puradasara,618,whole_village,False,False,Puradasara,Sagar,Shivamogga,607213,607213,100.0,dist+tal,2.674
607270,KARNATAKA,Shimoga,Sagar,Sampvalli,Sampvalli,619,whole_village,False,False,Sampalli,Sagar,Shivamogga,607270,607270,94.1,dist+tal,2.78
607191,KARNATAKA,Shimoga,Sagar,Sangala,Sangala,620,whole_village,False,False,Sangala,Sagar,Shivamogga,607191,607191,100.0,dist+tal,4.215
607339,KARNATAKA,Shimoga,Sagar,Satalalu,Satalalu,621,whole_village,False,False,Satalalu,Sagar,Shivamogga,607339,607339,100.0,dist+tal,6.515
607362,KARNATAKA,Shimoga,Sagar,Shankan- Shanbhog,Shankan- Shanbhog,622,whole_village,False,False,Shankanna Shanubhog,Sagar,Shivamogga,607362,607362,92.9,dist+tal,8.242
607219,KARNATAKA,Shimoga,Sagar,Shiruguppe,Shiruguppe,623,whole_village,False,False,Shiraguppe,Sagar,Shivamogga,607219,607219,90.0,dist+tal,7.266
607363,KARNATAKA,Shimoga,Sagar,Talagodu,Talagodu,624,whole_village,False,False,Talagodu,Sagar,Shivamogga,607363,607363,100.0,dist+tal,2.011
607156,KARNATAKA,Shimoga,Sagar,Talavata,Talavata,625,whole_village,False,False,Talavata,Sagar,Shivamogga,607156,607156,100.0,dist+tal,4.875
607297,KARNATAKA,Shimoga,Sagar,Tangaluvadi,Tangaluvadi,626,whole_village,False,False,Tangalavadi,Sagar,Shivamogga,607297,607297,90.9,dist+tal,3.694
607352,KARNATAKA,Shimoga,Sagar,Tumari,Tumari,627,whole_village,False,False,Tumari,Sagar,Shivamogga,607352,607352,100.0,dist+tal,4.79
607275,KARNATAKA,Shimoga,Sagar,Tumari Koppa,Tumari Koppa,628,whole_village,False,False,Tumari Koppa,Sagar,Shivamogga,607275,607275,100.0,dist+tal,1.047
607217,KARNATAKA,Shimoga,Sagar,Ulluru,Ulluru,629,whole_village,False,False,Ulluru,Sagar,Shivamogga,607217,607217,100.0,dist+tal,5.928
607130,KARNATAKA,Shimoga,Sagar,Urlagallu,Urlagallu,630,whole_village,False,False,Urulagallu,Sagar,Shivamogga,607130,607130,94.7,dist+tal,36.036
